G1,1,39,51900,3000
G1,1,39,5351,1700
G1,1,39,59154,10500
G1,1,39,5970,2680
G1,1,39,8020,750
G1,1,39,8880,1183
G1,1,40,1070,0
G1,1,40,1100,260
G1,1,40,1233,600
G1,1,40,16510,7600
G1,1,40,2280,0
G1,1,40,243,630
G1,1,40,2800,0
G1,1,40,33486,17822
G1,1,40,3867,3924
G1,1,40,410,0
G1,1,40,4300,0
G1,1,40,5200,1143
G1,1,40,5590,1250
G1,1,40,7300,0
G1,1,40,81932,0
G1,1,40,8392,0
G1,1,40,9190,1125
G1,1,40,95329,20
G1,1,41,10746,2000
G1,1,41,12040,90
G1,1,41,12720,0
G1,1,41,18700,0
G1,1,41,19796,8250
G1,1,41,24696,0
G1,1,41,2821,2000
G1,1,41,32688,0
G1,1,41,4238,0
G1,1,41,5500,0
G1,1,41,7587,2439
G1,1,41,900,5300
G1,1,41,9020,0
G1,1,42,13200,7000
G1,1,42,19100,8210
G1,1,42,21455,5870
G1,1,42,22895,50
G1,1,42,3150,0
G1,1,42,33160,19260
G1,1,42,36770,17300
G1,1,42,38690,8000
G1,1,42,41332,0
G1,1,42,4154,0
G1,1,42,4226,1900
G1,1,42,5484,0
G1,1,42,5540,0
G1,1,42,60356,9500
G1,1,42,9479,0
G1,1,43,1300,0
G1,1,43,18450,0
G1,1,43,21495,0
G1,1,43,22670,3000
G1,1,43,2760,1679
G1,1,43,34850,12000
G1,1,43,35600,0
G1,1,43,42367,1000
G1,1,43,471,0
G1,1,43,5384,459
G1,1,43,57525,482
G1,1,43,58460,4000
G1,1,43,6646,3800
G1,1,43,72700,60
G1,1,43,7382,500
G1,1,43,9061,0
G1,1,43,934,0
G1,1,44,11100,5560
G1,1,44,1300,0
G1,1,44,13520,0
G1,1,44,14947,0
G1,1,44,1670,0
G1,1,44,2,0
G1,1,44,21142,1200
G1,1,44,22220,13500
G1,1,44,26932,0
G1,1,44,3664,2740
G1,1,44,47990,0
G1,1,44,530,0
G1,1,44,8791,1000
G1,1,45,10272,0
G1,1,45,10380,140
G1,1,45,1500,0
G1,1,45,1560,810
G1,1,45,19000,0
G1,1,45,310,1300
G1,1,45,4240,0
G1,1,45,48840,0
G1,1,45,50680,27822
G1,1,45,5925,0
G1,1,45,6300,5200
G1,1,45,7672,585
G1,1,45,9100,5000
G1,1,46,10220,460
G1,1,46,123,4200
G1,1,46,12510,1400
G1,1,46,1300,0
G1,1,46,13284,0
G1,1,46,20500,1784
G1,1,46,21400,7160
G1,1,46,2630,3000
G1,1,46,2700,0
G1,1,46,29050,0
G1,1,46,310,2000
G1,1,46,3180,5000
G1,1,46,39700,26000
G1,1,46,4240,0
G1,1,46,4860,0
G1,1,46,5332,600
G1,1,46,54600,0
G1,1,46,6000,0
G1,1,46,64100,11250
G1,1,46,700,544
G1,1,46,73336,0
G1,1,46,9021,250
G1,1,46,9330,0
G1,1,46,9610,1650
G1,1,47,1001,10000
G1,1,47,115360,0
G1,1,47,12681,2832
G1,1,47,131179,0
G1,1,47,146150,4000
G1,1,47,18721,7400
G1,1,47,19150,0
G1,1,47,2438,0
G1,1,47,24480,0
G1,1,47,26034,10508
G1,1,47,31500,9800
G1,1,47,400,480
G1,1,47,4204,4547
G1,1,47,6200,0
G1,1,47,6520,0
G1,1,47,6600,0
G1,1,47,7600,1700
G1,1,47,90680,16000
G1,1,48,11216,600
G1,1,48,11750,300
G1,1,48,12540,1700
G1,1,48,133630,21020
G1,1,48,14472,0
G1,1,48,16530,0
G1,1,48,1750,0
G1,1,48,18110,0
G1,1,48,1858,0
G1,1,48,230,0
G1,1,48,25050,5720
G1,1,48,2533,1200
G1,1,48,2801,7000
G1,1,48,28659,0
G1,1,48,3050,0
G1,1,48,40088,0
G1,1,48,460,500
G1,1,48,47140,0
G1,1,48,500,3000
G1,1,48,5080,0
G1,1,48,5820,1000
G1,1,48,6130,0
G1,1,48,7320,1950
G1,1,48,8277,0
G1,1,48,873,7800
G1,1,49,103,1700
G1,1,49,111220,30930
G1,1,49,12550,320
G1,1,49,150,140
G1,1,49,1531,390
G1,1,49,23260,10900
G1,1,49,26100,0
G1,1,49,32740,13900
G1,1,49,3500,0
G1,1,49,35296,0
G1,1,49,3677,400
G1,1,49,40000,0
G1,1,49,45180,0
G1,1,49,52190,12100
G1,1,49,530,0
G1,1,49,56179,0
G1,1,49,57450,0
G1,1,49,6830,1700
G1,1,49,710,400
G1,1,49,9,600
G1,1,49,9490,4500
G1,1,49,96160,20000
G1,1,50,10190,188
G1,1,50,1116,0
G1,1,50,119710,51400
G1,1,50,1380,0
G1,1,50,1450,9700
G1,1,50,14800,1000
G1,1,50,1560,0
G1,1,50,21073,540
G1,1,50,21470,0
G1,1,50,235,0
G1,1,50,3730,0
G1,1,50,53490,0
G1,1,50,600,0
G1,1,50,61095,0
G1,1,50,6190,60
G1,1,50,66650,18000
G1,1,50,6930,3900
G1,1,50,7054,800
G1,1,50,7060,2075
G1,1,50,7338,120
G1,1,51,106,0
G1,1,51,131630,44050
G1,1,51,14680,6000
G1,1,51,15600,0
G1,1,51,16600,1200
G1,1,51,1946,1350
G1,1,51,2225,0
G1,1,51,253,2066
G1,1,51,2718,0
G1,1,51,28870,5438
G1,1,51,3006,300
G1,1,51,3157,3200
G1,1,51,320,3280
G1,1,51,385,5000
G1,1,51,5200,1400
G1,1,51,58708,5600
G1,1,51,74600,0
G1,1,51,800,0
G1,1,51,810,1000
G1,1,51,8377,2050
G1,1,52,120396,29000
G1,1,52,130,0
G1,1,52,140,0
G1,1,52,17150,4300
G1,1,52,173700,63000
G1,1,52,18040,3846
G1,1,52,2058,1450
G1,1,52,210,0
G1,1,52,228,0
G1,1,52,23600,5000
G1,1,52,2680,550
G1,1,52,28200,16177
G1,1,52,2890,0
G1,1,52,47060,22
G1,1,52,48915,18000
G1,1,52,530,0
G1,1,52,5730,48
G1,1,52,6000,1000
G1,1,52,662,980
G1,1,53,101,0
G1,1,53,10576,0
G1,1,53,11100,0
G1,1,53,13050,0
G1,1,53,14200,5000
G1,1,53,19010,0
G1,1,53,2284,0
G1,1,53,230,9856
G1,1,53,2434,2835
G1,1,53,36950,0
G1,1,53,4296,610
G1,1,53,5560,800
G1,1,53,6132,0
G1,1,53,9041,874
G1,1,54,1010,80
G1,1,54,1210,0
G1,1,54,1360,1700
G1,1,54,138860,1000
G1,1,54,150,0
G1,1,54,1920,0
G1,1,54,20050,3400
G1,1,54,22000,0
G1,1,54,2530,0
G1,1,54,26386,0
G1,1,54,34900,0
G1,1,54,4252,0
G1,1,54,48570,0
G1,1,54,844,440
G1,1,54,87340,8000
G1,1,54,8844,0
G1,1,55,13500,5000
G1,1,55,1780,0
G1,1,55,213,4000
G1,1,55,222,0
G1,1,55,26602,0
G1,1,55,30,7000
G1,1,55,3080,0
G1,1,55,3200,0
G1,1,55,4020,0
G1,1,55,42186,8500
G1,1,55,5003,500
G1,1,55,501,0
G1,1,55,5050,50
G1,1,55,60130,18000
G1,1,55,610,630
G1,1,55,9478,0
G1,1,56,1010,0
G1,1,56,1040,0
G1,1,56,10880,5700
G1,1,56,12950,0
G1,1,56,1300,0
G1,1,56,1300,0
G1,1,56,13450,0
G1,1,56,1600,100
G1,1,56,16160,0
G1,1,56,16650,0
G1,1,56,17298,0
G1,1,56,18630,450
G1,1,56,2004,0
G1,1,56,22650,2000
G1,1,56,366,0
G1,1,56,3860,900
G1,1,56,5690,0
G1,1,56,6175,0
G1,1,56,7400,4030
G1,1,56,76600,20000
G1,1,56,9670,0
G1,1,57,1320,0
G1,1,57,1520,0
G1,1,57,21840,7500
G1,1,57,2280,1330
G1,1,57,25546,4150
G1,1,57,26200,0
G1,1,57,31124,9300
G1,1,57,3978,2000
G1,1,57,48377,0
G1,1,57,502,0
G1,1,57,510,0
G1,1,57,548,0
G1,1,57,5542,0
G1,1,57,660,0
G1,1,57,8195,5600
G1,1,57,91111,0
G1,1,57,9410,1942
G1,1,58,1500,40
G1,1,58,172516,0
G1,1,58,17923,0
G1,1,58,181,0
G1,1,58,20500,1000
G1,1,58,20620,0
G1,1,58,2513,0
G1,1,58,27127,13905
G1,1,58,31720,17670
G1,1,58,520,1000
G1,1,58,5360,0
G1,1,58,5908,0
G1,1,58,70619,3894
G1,1,58,7110,6230
G1,1,58,726,1020
G1,1,58,770,1176
G1,1,58,7760,0
G1,1,58,7815,0
G1,1,58,8210,0
G1,1,58,8588,1700
G1,1,59,1,0
G1,1,59,120,0
G1,1,59,12190,3200
G1,1,59,1260,2500
G1,1,59,134620,0
G1,1,59,137000,27000
G1,1,59,1457,0
G1,1,59,15236,6400
G1,1,59,1860,1000
G1,1,59,1900,0
G1,1,59,1948,2942
G1,1,59,21295,4200
G1,1,59,2384,2000
G1,1,59,310,0
G1,1,59,32000,4000
G1,1,59,34891,1000
G1,1,59,4040,0
G1,1,59,4601,0
G1,1,59,50,0
G1,1,59,5700,3551
G1,1,59,6000,1824
G1,1,59,6062,100
G1,1,59,7488,0
G1,1,59,751,0
G1,1,59,8296,0
G1,1,59,861,200
G1,1,59,9400,3200
G1,1,59,9840,0
G1,1,60,10890,72
G1,1,60,115592,23300
G1,1,60,1300,0
G1,1,60,160,0
G1,1,60,1679,1896
G1,1,60,17070,0
G1,1,60,1985,2280
G1,1,60,24312,0
G1,1,60,2500,1300
G1,1,60,2501,0
G1,1,60,2802,1753
G1,1,60,310,0
G1,1,60,3171,0
G1,1,60,3510,0
G1,1,60,3820,400
G1,1,60,38720,0
G1,1,60,400,25
G1,1,60,420,200
G1,1,60,47600,8000
G1,1,60,5090,4000
G1,1,60,53097,34866
G1,1,60,8000,820
G1,1,60,80290,18000
G1,1,61,10731,4010
G1,1,61,1329,0
G1,1,61,168500,0
G1,1,61,196100,3750
G1,1,61,300,0
G1,1,61,30202,1920
G1,1,61,30634,1300
G1,1,61,314,0
G1,1,61,315,600
G1,1,61,31570,6500
G1,1,61,336,0
G1,1,61,33800,0
G1,1,61,4300,4000
G1,1,61,5115,0
G1,1,61,6,0
G1,1,61,600,1400
G1,1,61,7000,0
G1,1,61,76000,0
G1,1,61,836,0
G1,1,61,922,1617
G1,1,62,10526,6500
G1,1,62,1150,850
G1,1,62,125050,50000
G1,1,62,144780,5000
G1,1,62,16528,0
G1,1,62,17400,2851
G1,1,62,2186,1055
G1,1,62,2254,0
G1,1,62,2254,0
G1,1,62,23011,2000
G1,1,62,2830,240
G1,1,62,310,0
G1,1,62,310,1489
G1,1,62,3100,21
G1,1,62,3490,580
G1,1,62,350,1000
G1,1,62,400,0
G1,1,62,42380,20000
G1,1,62,450,280
G1,1,62,45500,20000
G1,1,62,5,0
G1,1,62,5520,0
G1,1,62,6580,1400
G1,1,62,70998,34000
G1,1,62,801,0
G1,1,62,8556,17141
G1,1,62,9945,0
G1,1,63,0,0
G1,1,63,11130,0
G1,1,63,11178,450
G1,1,63,12095,3000
G1,1,63,19050,2286
G1,1,63,21100,8500
G1,1,63,245,0
G1,1,63,2480,1900
G1,1,63,2510,0
G1,1,63,27950,7000
G1,1,63,29580,5230
G1,1,63,3133,0
G1,1,63,33500,7000
G1,1,63,34680,0
G1,1,63,3795,1820
G1,1,63,39111,30
G1,1,63,41000,10000
G1,1,63,42653,0
G1,1,63,46583,3000
G1,1,63,470,0
G1,1,63,5930,0
G1,1,63,59530,43200
G1,1,63,602,0
G1,1,63,6802,0
G1,1,63,69002,1000
G1,1,63,77293,95000
G1,1,63,8600,0
G1,1,63,88740,0
G1,1,64,10020,2900
G1,1,64,11600,3000
G1,1,64,135200,3000
G1,1,64,149100,3500
G1,1,64,15440,0
G1,1,64,15510,10000
G1,1,64,16300,5300
G1,1,64,1850,1900
G1,1,64,1968,1000
G1,1,64,199000,12000
G1,1,64,2,70
G1,1,64,20240,5700
G1,1,64,27500,6000
G1,1,64,4312,1000
G1,1,64,43400,3000
G1,1,64,45295,0
G1,1,64,480,0
G1,1,64,5,0
G1,1,64,52595,0
G1,1,64,5880,0
G1,1,64,60,600
G1,1,64,6510,0
G1,1,64,7420,626
G1,1,64,7840,0
G1,1,64,9630,0
G1,1,65,107500,0
G1,1,65,11371,7260
G1,1,65,14680,200
G1,1,65,1600,0
G1,1,65,17100,15350
G1,1,65,17724,7500
G1,1,65,18403,11
G1,1,65,2011,0
G1,1,65,210,0
G1,1,65,2400,0
G1,1,65,241900,600
G1,1,65,33500,0
G1,1,65,4210,3000
G1,1,65,44180,4450
G1,1,65,46768,500
G1,1,65,4930,2000
G1,1,65,5310,0
G1,1,65,55660,0
G1,1,65,6020,500
G1,1,65,62980,0
G1,1,65,64600,1800
G1,1,65,7700,0
G1,1,65,8960,3500
G1,1,66,1300,1012
G1,1,66,153,0
G1,1,66,221004,63000
G1,1,66,23170,0
G1,1,66,23856,7700
G1,1,66,3750,800
G1,1,66,3993,0
G1,1,66,4361,0
G1,1,66,44112,2100
G1,1,66,4450,0
G1,1,66,5324,0
G1,1,66,5500,45
G1,1,66,57090,12784
G1,1,66,60200,0
G1,1,66,6650,2950
G1,1,66,9000,0
G1,1,67,1010,0
G1,1,67,10100,0
G1,1,67,104,0
G1,1,67,12500,0
G1,1,67,1620,1200
G1,1,67,1658,0
G1,1,67,18770,0
G1,1,67,2100,0
G1,1,67,21126,0
G1,1,67,23520,0
G1,1,67,2616,0
G1,1,67,26880,5300
G1,1,67,30400,2500
G1,1,67,3507,0
G1,1,67,42114,0
G1,1,67,59860,2000
G1,1,67,6050,0
G1,1,68,1,5200
G1,1,68,10,0
G1,1,68,14306,0
G1,1,68,149900,22000
G1,1,68,1615,0
G1,1,68,200,0
G1,1,68,22467,0
G1,1,68,25370,10000
G1,1,68,26234,8000
G1,1,68,2900,0
G1,1,68,29282,3000
G1,1,68,3150,1600
G1,1,68,372900,70000
G1,1,68,4400,0
G1,1,68,45120,20000
G1,1,68,45270,6900
G1,1,68,46030,200
G1,1,68,540,0
G1,1,68,55000,0
G1,1,68,5600,0
G1,1,68,568,0
G1,1,68,590,0
G1,1,68,60026,3000
G1,1,68,60940,12800
G1,1,68,7001,0
G1,1,68,7100,0
G1,1,68,7626,30
G1,1,68,7707,0
G1,1,68,8854,0
G1,1,69,112496,0
G1,1,69,1137500,270000
G1,1,69,13376,0
G1,1,69,14110,0
G1,1,69,1590,140
G1,1,69,1700,0
G1,1,69,179240,15000
G1,1,69,205,0
G1,1,69,2150,750
G1,1,69,21760,8000
G1,1,69,2245,2100
G1,1,69,22608,1400
G1,1,69,2514,0
G1,1,69,280,0
G1,1,69,3,0
G1,1,69,30,0
G1,1,69,300,0
G1,1,69,318780,55000
G1,1,69,34490,450
G1,1,69,34650,4000
G1,1,69,3944,0
G1,1,69,40980,500
G1,1,69,4415,0
G1,1,69,5016,0
G1,1,69,6010,4800
G1,1,69,6300,1025
G1,1,69,7040,0
G1,1,69,730,0
G1,1,69,9020,7150
G1,1,69,9250,2000
G1,1,69,9575,0
G1,1,70,13300,0
G1,1,70,205,0
G1,1,70,23435,40
G1,1,70,240,0
G1,1,70,2516,0
G1,1,70,25220,2530
G1,1,70,32,0
G1,1,70,33272,6600
G1,1,70,3650,500
G1,1,70,36650,0
G1,1,70,451000,0
G1,1,70,47500,0
G1,1,70,4952,2900
G1,1,70,530,0
G1,1,70,5708,0
G1,1,70,60170,0
G1,1,70,62360,50000
G1,1,70,64304,2800
G1,1,70,7013,6500
G1,1,70,8070,0
G1,1,70,8680,50
G1,1,70,982,0
G1,1,71,113000,0
G1,1,71,113596,80000
G1,1,71,1410,0
G1,1,71,160300,0
G1,1,71,2507,0
G1,1,71,2779,0
G1,1,71,28700,10000
G1,1,71,3459,0
G1,1,71,40100,0
G1,1,71,60100,10473
G1,1,71,7550,7200
G1,1,71,8971,30
G1,1,71,97097,20000
G1,1,72,10350,1850
G1,1,72,14020,0
G1,1,72,17000,0
G1,1,72,17392,1000
G1,1,72,2020,0
G1,1,72,22150,0
G1,1,72,25581,0
G1,1,72,270,0
G1,1,72,330,0
G1,1,72,3580,0
G1,1,72,3600,0
G1,1,72,40100,10500
G1,1,72,414,0
G1,1,72,4515,0
G1,1,72,5,7900
G1,1,72,501,0
G1,1,72,5050,0
G1,1,72,51600,0
G1,1,72,6500,0
G1,1,72,73000,0
G1,1,72,8530,0
G1,1,73,100700,0
G1,1,73,102,0
G1,1,73,1030,0
G1,1,73,12655,3500
G1,1,73,14940,0
G1,1,73,1700,1200
G1,1,73,17410,0
G1,1,73,2120,1300
G1,1,73,24600,0
G1,1,73,2506,0
G1,1,73,29700,0
G1,1,73,30150,0
G1,1,73,4000,0
G1,1,73,4450,0
G1,1,73,503,0
G1,1,73,50650,3500
G1,1,73,50700,3000
G1,1,73,5443,0
G1,1,73,550,0
G1,1,73,6035,30
G1,1,73,8000,0
G1,1,73,80724,19200
G1,1,74,1010,0
G1,1,74,12050,3000
G1,1,74,1320,0
G1,1,74,14635,0
G1,1,74,1620,0
G1,1,74,18550,2000
G1,1,74,1956,0
G1,1,74,2,0
G1,1,74,35100,15000
G1,1,74,4050,0
G1,1,74,4300,0
G1,1,74,44200,0
G1,1,74,8277,0
G1,1,74,97500,200
G1,1,75,10,0
G1,1,75,10045,0
G1,1,75,1005,0
G1,1,75,1100,0
G1,1,75,11961,2800
G1,1,75,15030,9800
G1,1,75,15500,300
G1,1,75,15800,0
G1,1,75,162140,2000
G1,1,75,20,0
G1,1,75,2001,0
G1,1,75,220,0
G1,1,75,2510,40
G1,1,75,25500,0
G1,1,75,25871,0
G1,1,75,260,0
G1,1,75,2660,0
G1,1,75,270060,5000
G1,1,75,3500,0
G1,1,75,3520,0
G1,1,75,3550,0
G1,1,75,36100,5000
G1,1,75,440,0
G1,1,75,4820,0
G1,1,75,510,0
G1,1,75,565,0
G1,1,75,7025,0
G1,1,75,7241,6650
G1,1,75,787,0
G1,1,75,8130,0
G1,1,75,85250,3000
G1,1,75,8530,0
G1,1,75,9500,0
G1,1,76,120,0
G1,1,76,13260,2900
G1,1,76,137900,1500
G1,1,76,1700,0
G1,1,76,201230,1000
G1,1,76,22010,500
G1,1,76,287000,0
G1,1,76,301,0
G1,1,76,3040,0
G1,1,76,3150,0
G1,1,76,31900,0
G1,1,76,3210,0
G1,1,76,350,0
G1,1,76,42900,40
G1,1,76,6020,6800
G1,1,76,65070,4500
G1,1,76,6800,0
G1,1,76,748,3000
G1,1,76,7580,500
G1,1,76,84190,0
G1,1,76,934,0
G1,1,77,10,0
G1,1,77,10377,8000
G1,1,77,18600,30
G1,1,77,200,55
G1,1,77,2005,0
G1,1,77,2028,0
G1,1,77,2040,0
G1,1,77,206,0
G1,1,77,2071,1214
G1,1,77,21400,0
G1,1,77,3004,0
G1,1,77,30220,0
G1,1,77,335,0
G1,1,77,36350,0
G1,1,77,40,0
G1,1,77,40450,0
G1,1,77,505,0
G1,1,77,5060,1350
G1,1,77,50860,1500
G1,1,77,5140,0
G1,1,77,55200,15400
G1,1,77,60620,0
G1,1,77,6611,3020
G1,1,77,71200,12000
G1,1,77,9670,0
G1,1,78,10,0
G1,1,78,15060,0
G1,1,78,1600,0
G1,1,78,1663,0
G1,1,78,1798,0
G1,1,78,18312,0
G1,1,78,2067,0
G1,1,78,20760,0
G1,1,78,210,4420
G1,1,78,28100,3900
G1,1,78,30500,2500
G1,1,78,31,0
G1,1,78,310,0
G1,1,78,3505,0
G1,1,78,351,0
G1,1,78,3625,0
G1,1,78,4130,0
G1,1,78,442,0
G1,1,78,4817,0
G1,1,78,5015,0
G1,1,78,550,0
G1,1,78,608,5225
G1,1,78,6850,0
G1,1,78,78150,4000
G1,1,78,802,0
G1,1,78,91770,0
G1,1,79,10,0
G1,1,79,120090,32000
G1,1,79,17200,0
G1,1,79,17942,700
G1,1,79,226200,6000
G1,1,79,23030,1000
G1,1,79,23300,6800
G1,1,79,24290,0
G1,1,79,3304,0
G1,1,79,3520,0
G1,1,79,38420,0
G1,1,79,55100,0
G1,1,79,6014,0
G1,1,79,6060,0
G1,1,79,6258,5700
G1,1,79,658,0
G1,1,79,720,0
G1,1,79,901,0
