step,walltime,value,smoothed,sessionName
0,1569465836.3907917,0.12043491668578091,0.12043491668578091,team18/sr-hack-2019-dataset/513
1,1569466604.9608543,0.10384887347829666,0.10384887347829666,team18/sr-hack-2019-dataset/513
2,1569467380.6883168,0.09825018020437143,0.09825018020437143,team18/sr-hack-2019-dataset/513
3,1569468144.6516001,0.09072262116021933,0.09072262116021933,team18/sr-hack-2019-dataset/513
4,1569468914.9189868,0.08861135414361297,0.08861135414361297,team18/sr-hack-2019-dataset/513
5,1569469687.1381674,0.08484825247325208,0.08484825247325208,team18/sr-hack-2019-dataset/513
6,1569470457.7643013,0.08040797432662058,0.08040797432662058,team18/sr-hack-2019-dataset/513
7,1569471225.6018202,0.0761411705975481,0.0761411705975481,team18/sr-hack-2019-dataset/513
8,1569471994.1230652,0.0716105453284903,0.0716105453284903,team18/sr-hack-2019-dataset/513
9,1569472764.617185,0.06787852993393995,0.06787852993393995,team18/sr-hack-2019-dataset/513
10,1569473535.9010253,0.06390064837131328,0.06390064837131328,team18/sr-hack-2019-dataset/513
11,1569474303.5598536,0.0591634998442014,0.0591634998442014,team18/sr-hack-2019-dataset/513
12,1569475069.1309595,0.05616227628353248,0.05616227628353248,team18/sr-hack-2019-dataset/513
13,1569475828.3404155,0.05212970583291338,0.05212970583291338,team18/sr-hack-2019-dataset/513
14,1569476595.07633,0.05081061020422658,0.05081061020422658,team18/sr-hack-2019-dataset/513
15,1569477363.628773,0.04854810146852426,0.04854810146852426,team18/sr-hack-2019-dataset/513
16,1569478128.9007711,0.045203097759114574,0.045203097759114574,team18/sr-hack-2019-dataset/513
17,1569478899.6150248,0.04363663158565384,0.04363663158565384,team18/sr-hack-2019-dataset/513
18,1569479667.8687732,0.04136432529696005,0.04136432529696005,team18/sr-hack-2019-dataset/513
19,1569480434.5745714,0.03949863918564428,0.03949863918564428,team18/sr-hack-2019-dataset/513
20,1569481199.203747,0.03798200515332926,0.03798200515332926,team18/sr-hack-2019-dataset/513
21,1569481969.5676281,0.03628219859199257,0.03628219859199257,team18/sr-hack-2019-dataset/513
22,1569482733.8977473,0.03450366769209825,0.03450366769209825,team18/sr-hack-2019-dataset/513
23,1569483502.622058,0.033360301229858204,0.033360301229858204,team18/sr-hack-2019-dataset/513
24,1569484273.7923455,0.03235399796885121,0.03235399796885121,team18/sr-hack-2019-dataset/513
25,1569485039.6561813,0.0303241935374081,0.0303241935374081,team18/sr-hack-2019-dataset/513
26,1569485805.3207893,0.02936971212688459,0.02936971212688459,team18/sr-hack-2019-dataset/513
27,1569486574.7014003,0.028211752884347675,0.028211752884347675,team18/sr-hack-2019-dataset/513
28,1569487340.6458385,0.027287315770221605,0.027287315770221605,team18/sr-hack-2019-dataset/513
29,1569488108.0536218,0.02652799162879231,0.02652799162879231,team18/sr-hack-2019-dataset/513
30,1569488878.8188305,0.02573614669480981,0.02573614669480981,team18/sr-hack-2019-dataset/513
31,1569489653.3343413,0.02452126298317682,0.02452126298317682,team18/sr-hack-2019-dataset/513
32,1569490429.1835482,0.02356940177519901,0.02356940177519901,team18/sr-hack-2019-dataset/513
33,1569491196.977109,0.022996360337664588,0.022996360337664588,team18/sr-hack-2019-dataset/513
34,1569491970.5519123,0.02234331356496578,0.02234331356496578,team18/sr-hack-2019-dataset/513
35,1569492737.2288368,0.020572305228348586,0.020572305228348586,team18/sr-hack-2019-dataset/513
36,1569493512.4456089,0.0193548451939866,0.0193548451939866,team18/sr-hack-2019-dataset/513
37,1569494281.4421086,0.01793655001675014,0.01793655001675014,team18/sr-hack-2019-dataset/513
38,1569495049.7880933,0.016850233235746533,0.016850233235746533,team18/sr-hack-2019-dataset/513
39,1569495812.9914303,0.016479762774034845,0.016479762774034845,team18/sr-hack-2019-dataset/513
