step,walltime,value,smoothed,sessionName
40,1570045070.2093542,1.0364639795013304,1.0364639795013304,team18/sr-hack-2019-dataset/1178
210,1570045198.2032607,1.001833523725413,1.001833523725413,team18/sr-hack-2019-dataset/1178
600,1570045489.833996,0.9290873498042392,0.9290873498042392,team18/sr-hack-2019-dataset/1178
650,1570045525.1879652,0.9216573067830345,0.9216573067830345,team18/sr-hack-2019-dataset/1178
830,1570045657.3649461,0.9018466449931172,0.9018466449931172,team18/sr-hack-2019-dataset/1178
870,1570045688.9600956,0.8997862143166543,0.8997862143166543,team18/sr-hack-2019-dataset/1178
1005,1570045825.3455508,0.8156151156983519,0.8156151156983519,team18/sr-hack-2019-dataset/1178
1285,1570046027.1446369,0.7976006681683582,0.7976006681683582,team18/sr-hack-2019-dataset/1178
1445,1570046143.930552,0.7854185425051439,0.7854185425051439,team18/sr-hack-2019-dataset/1178
1455,1570046151.4205182,0.7848896277823959,0.7848896277823959,team18/sr-hack-2019-dataset/1178
1655,1570046292.3514354,0.7745230908502391,0.7745230908502391,team18/sr-hack-2019-dataset/1178
1810,1570046437.9199734,0.7072379735639527,0.7072379735639527,team18/sr-hack-2019-dataset/1178
1910,1570046512.1398556,0.7240705906003647,0.7240705906003647,team18/sr-hack-2019-dataset/1178
1940,1570046533.3575234,0.7283686011675686,0.7283686011675686,team18/sr-hack-2019-dataset/1178
2160,1570046690.9201758,0.7233639721138684,0.7233639721138684,team18/sr-hack-2019-dataset/1178
2360,1570046837.6902328,0.710783320918194,0.710783320918194,team18/sr-hack-2019-dataset/1178
2410,1570046873.304806,0.7100754894798594,0.7100754894798594,team18/sr-hack-2019-dataset/1178
2480,1570046924.1515956,0.7075678202329174,0.7075678202329174,team18/sr-hack-2019-dataset/1178
2550,1570046972.2836819,0.7033370137039683,0.7033370137039683,team18/sr-hack-2019-dataset/1178
2610,1570047015.9572773,0.7027501603978832,0.7027501603978832,team18/sr-hack-2019-dataset/1178
2630,1570047029.9085114,0.7009402601441371,0.7009402601441371,team18/sr-hack-2019-dataset/1178
2685,1570047101.993993,0.6630300668874602,0.6630300668874602,team18/sr-hack-2019-dataset/1178
2705,1570047117.1715653,0.6474191763496957,0.6474191763496957,team18/sr-hack-2019-dataset/1178
2865,1570047230.8381844,0.658432381574147,0.658432381574147,team18/sr-hack-2019-dataset/1178
2925,1570047272.3814533,0.6526789059572874,0.6526789059572874,team18/sr-hack-2019-dataset/1178
3145,1570047434.1650317,0.654626933482023,0.654626933482023,team18/sr-hack-2019-dataset/1178
3295,1570047543.5807958,0.6501832950084926,0.6501832950084926,team18/sr-hack-2019-dataset/1178
3415,1570047628.9806778,0.6459522857523657,0.6459522857523657,team18/sr-hack-2019-dataset/1178
3445,1570047650.5964408,0.6455710815185743,0.6455710815185743,team18/sr-hack-2019-dataset/1178
3580,1570047780.7240887,0.5919633623873541,0.5919633623873541,team18/sr-hack-2019-dataset/1178
3710,1570047873.188304,0.5867903542608325,0.5867903542608325,team18/sr-hack-2019-dataset/1178
3750,1570047898.1894636,0.5842220963607914,0.5842220963607914,team18/sr-hack-2019-dataset/1178
3820,1570047947.771579,0.5906981451228152,0.5906981451228152,team18/sr-hack-2019-dataset/1178
3870,1570047985.2343712,0.5875401672921726,0.5875401672921726,team18/sr-hack-2019-dataset/1178
4060,1570048125.7263474,0.5934168241045518,0.5934168241045518,team18/sr-hack-2019-dataset/1178
4220,1570048240.1600575,0.5922340219544527,0.5922340219544527,team18/sr-hack-2019-dataset/1178
4270,1570048274.6704993,0.5909818222154435,0.5909818222154435,team18/sr-hack-2019-dataset/1178
4545,1570048504.4720702,0.5765606792075911,0.5765606792075911,team18/sr-hack-2019-dataset/1178
4575,1570048526.2678263,0.5859651938948861,0.5859651938948861,team18/sr-hack-2019-dataset/1178
4585,1570048533.3968585,0.5854341385024858,0.5854341385024858,team18/sr-hack-2019-dataset/1178
4915,1570048774.2433767,0.5606633584067509,0.5606633584067509,team18/sr-hack-2019-dataset/1178
5085,1570048894.0547216,0.5544784907326766,0.5544784907326766,team18/sr-hack-2019-dataset/1178
5135,1570048929.4019742,0.5527879843447574,0.5527879843447574,team18/sr-hack-2019-dataset/1178
