step,walltime,value,smoothed,sessionName
0,1569641063.4088976,2.8804123711340206,2.8804123711340206,team18/sr-hack-2019-dataset/740
20,1569641092.4647067,1.1756041205352845,1.1756041205352845,team18/sr-hack-2019-dataset/740
70,1569641164.6428285,1.0166737438075018,1.0166737438075018,team18/sr-hack-2019-dataset/740
80,1569641178.1858351,1.0090699576239686,1.0090699576239686,team18/sr-hack-2019-dataset/740
110,1569641216.7575243,0.9948022681011922,0.9948022681011922,team18/sr-hack-2019-dataset/740
120,1569641231.6747456,0.9911436657233228,0.9911436657233228,team18/sr-hack-2019-dataset/740
130,1569641244.8934066,0.9883737066905155,0.9883737066905155,team18/sr-hack-2019-dataset/740
160,1569641283.685926,0.983088936875408,0.983088936875408,team18/sr-hack-2019-dataset/740
240,1569641382.945911,0.9771132389815391,0.9771132389815391,team18/sr-hack-2019-dataset/740
500,1569641740.7997653,0.9778861525386001,0.9778861525386001,team18/sr-hack-2019-dataset/740
750,1569642077.5946712,0.9817004017972868,0.9817004017972868,team18/sr-hack-2019-dataset/740
870,1569642244.117816,0.9828904598247133,0.9828904598247133,team18/sr-hack-2019-dataset/740
895,1569642317.450137,0.9911803340213924,0.9911803340213924,team18/sr-hack-2019-dataset/740
1005,1569642472.323708,0.9907607790910604,0.9907607790910604,team18/sr-hack-2019-dataset/740
1025,1569642496.0628126,0.9907884353253461,0.9907884353253461,team18/sr-hack-2019-dataset/740
1175,1569642697.0037348,0.9908617189734432,0.9908617189734432,team18/sr-hack-2019-dataset/740
1245,1569642795.2964303,0.990648372040713,0.990648372040713,team18/sr-hack-2019-dataset/740
1335,1569642922.002169,0.9906924276539615,0.9906924276539615,team18/sr-hack-2019-dataset/740
1445,1569643077.8008113,0.9906596804113647,0.9906596804113647,team18/sr-hack-2019-dataset/740
1455,1569643091.6633816,0.9906461376683908,0.9906461376683908,team18/sr-hack-2019-dataset/740
1485,1569643132.486183,0.9905405679034011,0.9905405679034011,team18/sr-hack-2019-dataset/740
1535,1569643197.1380277,0.990475033561646,0.990475033561646,team18/sr-hack-2019-dataset/740
1565,1569643239.5126965,0.9904466852351093,0.9904466852351093,team18/sr-hack-2019-dataset/740
1605,1569643297.0216718,0.9904062983270069,0.9904062983270069,team18/sr-hack-2019-dataset/740
1715,1569643442.3181982,0.9902273770123695,0.9902273770123695,team18/sr-hack-2019-dataset/740
1770,1569643556.6822588,0.9937106918238994,0.9937106918238994,team18/sr-hack-2019-dataset/740
1790,1569643583.8530498,0.9868970202853538,0.9868970202853538,team18/sr-hack-2019-dataset/740
1800,1569643601.3870814,0.9869247200466049,0.9869247200466049,team18/sr-hack-2019-dataset/740
1870,1569643697.9222841,0.9881653262019279,0.9881653262019279,team18/sr-hack-2019-dataset/740
1920,1569643764.753005,0.9889236696364074,0.9889236696364074,team18/sr-hack-2019-dataset/740
1930,1569643779.18624,0.9889475731078521,0.9889475731078521,team18/sr-hack-2019-dataset/740
2220,1569644163.901072,0.9888148404463278,0.9888148404463278,team18/sr-hack-2019-dataset/740
2390,1569644391.834193,0.9884633088170485,0.9884633088170485,team18/sr-hack-2019-dataset/740
2430,1569644446.1982968,0.988419096223325,0.988419096223325,team18/sr-hack-2019-dataset/740
