step,walltime,value,smoothed,sessionName
0,1572115459.2007515,0.003502006014479673,0.003502006014479673,team18/sr-hack-2019-50000/249
1,1572116854.9476802,0.003018465689636854,0.003018465689636854,team18/sr-hack-2019-50000/249
2,1572118249.2155774,0.0026539849826941295,0.0026539849826941295,team18/sr-hack-2019-50000/249
3,1572119646.554098,0.0024849653036924453,0.0024849653036924453,team18/sr-hack-2019-50000/249
4,1572121042.9389837,0.0021098587903301464,0.0021098587903301464,team18/sr-hack-2019-50000/249
5,1572122438.1673596,0.0020236972470591644,0.0020236972470591644,team18/sr-hack-2019-50000/249
6,1572123830.8900821,0.001764487786988751,0.001764487786988751,team18/sr-hack-2019-50000/249
7,1572125229.408535,0.0016031665844783978,0.0016031665844783978,team18/sr-hack-2019-50000/249
8,1572126628.5801349,0.0015092681855862684,0.0015092681855862684,team18/sr-hack-2019-50000/249
9,1572128022.9344544,0.0012574887695494395,0.0012574887695494395,team18/sr-hack-2019-50000/249
10,1572129418.287668,0.0012198299147768669,0.0012198299147768669,team18/sr-hack-2019-50000/249
11,1572130815.0207956,0.0011861535272961142,0.0011861535272961142,team18/sr-hack-2019-50000/249
