step,walltime,value,smoothed,sessionName
0,1570714281.2389245,0.8489617243150732,0.8489617243150732,team18/sr-hack-2019-50000/160
1,1570715441.2727315,0.6905721436086776,0.6905721436086776,team18/sr-hack-2019-50000/160
2,1570716610.9166577,0.5767889961183131,0.5767889961183131,team18/sr-hack-2019-50000/160
3,1570717777.1853447,0.47755187257737963,0.47755187257737963,team18/sr-hack-2019-50000/160
4,1570718944.222796,0.4095028528887387,0.4095028528887387,team18/sr-hack-2019-50000/160
5,1570720120.4229856,0.3591096020240813,0.3591096020240813,team18/sr-hack-2019-50000/160
6,1570721283.593897,0.3199946705785719,0.3199946705785719,team18/sr-hack-2019-50000/160
7,1570722451.8904884,0.2927885236129082,0.2927885236129082,team18/sr-hack-2019-50000/160
8,1570723614.7504187,0.26246301683712575,0.26246301683712575,team18/sr-hack-2019-50000/160
9,1570724778.9979749,0.24471934003082274,0.24471934003082274,team18/sr-hack-2019-50000/160
10,1570725944.6488724,0.22512410134691513,0.22512410134691513,team18/sr-hack-2019-50000/160
11,1570727106.4315884,0.2088968372356236,0.2088968372356236,team18/sr-hack-2019-50000/160
12,1570728279.099328,0.19630264520613047,0.19630264520613047,team18/sr-hack-2019-50000/160
13,1570729448.2276337,0.18377301060115325,0.18377301060115325,team18/sr-hack-2019-50000/160
14,1570730621.2272165,0.1721842661194395,0.1721842661194395,team18/sr-hack-2019-50000/160
15,1570731786.5021427,0.1631668301205713,0.1631668301205713,team18/sr-hack-2019-50000/160
16,1570732942.5453515,0.14576242318353264,0.14576242318353264,team18/sr-hack-2019-50000/160
17,1570734110.8247094,0.13908691077614507,0.13908691077614507,team18/sr-hack-2019-50000/160
18,1570735274.835932,0.130761750138043,0.130761750138043,team18/sr-hack-2019-50000/160
19,1570736444.9599023,0.12526475411862634,0.12526475411862634,team18/sr-hack-2019-50000/160
20,1570737607.6145797,0.11620199056637465,0.11620199056637465,team18/sr-hack-2019-50000/160
21,1570738775.0118449,0.11389577959271133,0.11389577959271133,team18/sr-hack-2019-50000/160
22,1570739934.4223857,0.10170541485699844,0.10170541485699844,team18/sr-hack-2019-50000/160
23,1570741095.3272502,0.09618781540422562,0.09618781540422562,team18/sr-hack-2019-50000/160
24,1570742253.5533864,0.08959746385471008,0.08959746385471008,team18/sr-hack-2019-50000/160
25,1570743412.726148,0.08467324328259394,0.08467324328259394,team18/sr-hack-2019-50000/160
26,1570744568.7688897,0.08005807421081983,0.08005807421081983,team18/sr-hack-2019-50000/160
27,1570745734.620404,0.07749775422576419,0.07749775422576419,team18/sr-hack-2019-50000/160
28,1570746906.683718,0.07205158000862597,0.07205158000862597,team18/sr-hack-2019-50000/160
29,1570748070.8036008,0.06715483068098468,0.06715483068098468,team18/sr-hack-2019-50000/160
30,1570749233.2931867,0.06289678778738356,0.06289678778738356,team18/sr-hack-2019-50000/160
31,1570750405.933585,0.05924723295890027,0.05924723295890027,team18/sr-hack-2019-50000/160
32,1570751577.4243279,0.0576731306504916,0.0576731306504916,team18/sr-hack-2019-50000/160
33,1570752744.922643,0.0547831557317378,0.0547831557317378,team18/sr-hack-2019-50000/160
34,1570753897.9130576,0.04904303919871874,0.04904303919871874,team18/sr-hack-2019-50000/160
35,1570755073.2735252,0.03989786191304252,0.03989786191304252,team18/sr-hack-2019-50000/160
36,1570756241.3698983,0.03631973232019384,0.03631973232019384,team18/sr-hack-2019-50000/160
37,1570757409.0139635,0.035087647005497,0.035087647005497,team18/sr-hack-2019-50000/160
38,1570758579.8033102,0.03249298796484779,0.03249298796484779,team18/sr-hack-2019-50000/160
39,1570759742.9794207,0.031668850630602416,0.031668850630602416,team18/sr-hack-2019-50000/160
40,1570760907.4159882,0.030828230549672132,0.030828230549672132,team18/sr-hack-2019-50000/160
41,1570762077.6628478,0.029396978712532655,0.029396978712532655,team18/sr-hack-2019-50000/160
42,1570763240.9212964,0.028266537002392747,0.028266537002392747,team18/sr-hack-2019-50000/160
43,1570764413.559817,0.026982256323193697,0.026982256323193697,team18/sr-hack-2019-50000/160
44,1570765580.0039797,0.02568698714620471,0.02568698714620471,team18/sr-hack-2019-50000/160
45,1570766731.2111812,0.02498097616320117,0.02498097616320117,team18/sr-hack-2019-50000/160
