step,walltime,value,smoothed,sessionName
20,1570045054.1189888,1.071594427244582,1.071594427244582,team18/sr-hack-2019-dataset/1178
30,1570045062.5395784,1.047825243973373,1.047825243973373,team18/sr-hack-2019-dataset/1178
80,1570045102.3639464,1.0183133843828216,1.0183133843828216,team18/sr-hack-2019-dataset/1178
90,1570045110.3303971,1.0161076201433754,1.0161076201433754,team18/sr-hack-2019-dataset/1178
310,1570045269.9133816,0.9830220159808126,0.9830220159808126,team18/sr-hack-2019-dataset/1178
330,1570045285.7144263,0.979045551549047,0.979045551549047,team18/sr-hack-2019-dataset/1178
360,1570045308.109928,0.9723295483304931,0.9723295483304931,team18/sr-hack-2019-dataset/1178
370,1570045315.3656874,0.9698012274233955,0.9698012274233955,team18/sr-hack-2019-dataset/1178
400,1570045336.8964648,0.9631465179027939,0.9631465179027939,team18/sr-hack-2019-dataset/1178
550,1570045454.350843,0.9366995382269979,0.9366995382269979,team18/sr-hack-2019-dataset/1178
560,1570045462.5935762,0.9354909850793754,0.9354909850793754,team18/sr-hack-2019-dataset/1178
790,1570045628.14078,0.9056796848551996,0.9056796848551996,team18/sr-hack-2019-dataset/1178
935,1570045773.987581,0.8204670002382655,0.8204670002382655,team18/sr-hack-2019-dataset/1178
955,1570045788.9247942,0.8148619957537155,0.8148619957537155,team18/sr-hack-2019-dataset/1178
1065,1570045868.4526644,0.8126900715563506,0.8126900715563506,team18/sr-hack-2019-dataset/1178
1255,1570046006.6299987,0.8013051588234973,0.8013051588234973,team18/sr-hack-2019-dataset/1178
1265,1570046013.642809,0.7999232687511989,0.7999232687511989,team18/sr-hack-2019-dataset/1178
1345,1570046073.672848,0.7919466922187693,0.7919466922187693,team18/sr-hack-2019-dataset/1178
1355,1570046080.4226992,0.7907374979025131,0.7907374979025131,team18/sr-hack-2019-dataset/1178
1465,1570046158.1132925,0.7840074010717589,0.7840074010717589,team18/sr-hack-2019-dataset/1178
1485,1570046172.891437,0.7831417598660898,0.7831417598660898,team18/sr-hack-2019-dataset/1178
1605,1570046258.9314716,0.7777590327569239,0.7777590327569239,team18/sr-hack-2019-dataset/1178
1800,1570046429.3232832,0.7164401294498381,0.7164401294498381,team18/sr-hack-2019-dataset/1178
1830,1570046455.1476166,0.7184805945499587,0.7184805945499587,team18/sr-hack-2019-dataset/1178
1840,1570046462.8171406,0.7309792603910251,0.7309792603910251,team18/sr-hack-2019-dataset/1178
2000,1570046574.8427675,0.7269332585333357,0.7269332585333357,team18/sr-hack-2019-dataset/1178
2130,1570046669.2908506,0.7261243933028508,0.7261243933028508,team18/sr-hack-2019-dataset/1178
2530,1570046959.5750866,0.7044076290501007,0.7044076290501007,team18/sr-hack-2019-dataset/1178
2550,1570046972.2836819,0.7033370137039683,0.7033370137039683,team18/sr-hack-2019-dataset/1178
2630,1570047029.9085114,0.7009402601441371,0.7009402601441371,team18/sr-hack-2019-dataset/1178
2665,1570047086.4392264,0.6639113281983844,0.6639113281983844,team18/sr-hack-2019-dataset/1178
2695,1570047109.1934853,0.6534017971758665,0.6534017971758665,team18/sr-hack-2019-dataset/1178
2895,1570047252.0344532,0.6545347517134087,0.6545347517134087,team18/sr-hack-2019-dataset/1178
2945,1570047287.6884959,0.6574832256894555,0.6574832256894555,team18/sr-hack-2019-dataset/1178
3065,1570047375.179096,0.6587239634797044,0.6587239634797044,team18/sr-hack-2019-dataset/1178
3145,1570047434.1650317,0.654626933482023,0.654626933482023,team18/sr-hack-2019-dataset/1178
3165,1570047448.3042238,0.6533623868322558,0.6533623868322558,team18/sr-hack-2019-dataset/1178
3285,1570047537.0328226,0.6506364649615037,0.6506364649615037,team18/sr-hack-2019-dataset/1178
3325,1570047566.4583585,0.6487201104775373,0.6487201104775373,team18/sr-hack-2019-dataset/1178
3335,1570047573.3021076,0.6488731500868182,0.6488731500868182,team18/sr-hack-2019-dataset/1178
3345,1570047579.5357985,0.6476740945032053,0.6476740945032053,team18/sr-hack-2019-dataset/1178
3415,1570047628.9806778,0.6459522857523657,0.6459522857523657,team18/sr-hack-2019-dataset/1178
3560,1570047765.117278,0.6149032444401656,0.6149032444401656,team18/sr-hack-2019-dataset/1178
3570,1570047773.1654258,0.6004006979900471,0.6004006979900471,team18/sr-hack-2019-dataset/1178
3690,1570047858.8239453,0.5864123957091776,0.5864123957091776,team18/sr-hack-2019-dataset/1178
3750,1570047898.1894636,0.5842220963607914,0.5842220963607914,team18/sr-hack-2019-dataset/1178
3810,1570047940.53948,0.5905186294701367,0.5905186294701367,team18/sr-hack-2019-dataset/1178
3860,1570047976.7812898,0.5872396326752308,0.5872396326752308,team18/sr-hack-2019-dataset/1178
3960,1570048051.9097114,0.5970249321107644,0.5970249321107644,team18/sr-hack-2019-dataset/1178
4040,1570048112.2085507,0.5968836635166036,0.5968836635166036,team18/sr-hack-2019-dataset/1178
4100,1570048155.6282353,0.593969111494415,0.593969111494415,team18/sr-hack-2019-dataset/1178
4110,1570048163.154533,0.5937482237253453,0.5937482237253453,team18/sr-hack-2019-dataset/1178
4240,1570048253.9130871,0.5924599995951523,0.5924599995951523,team18/sr-hack-2019-dataset/1178
4320,1570048308.828959,0.5896837046177826,0.5896837046177826,team18/sr-hack-2019-dataset/1178
4370,1570048345.8515415,0.5909630085229769,0.5909630085229769,team18/sr-hack-2019-dataset/1178
4420,1570048381.7939498,0.5888550437339264,0.5888550437339264,team18/sr-hack-2019-dataset/1178
4445,1570048432.690113,0.6096081640512179,0.6096081640512179,team18/sr-hack-2019-dataset/1178
4455,1570048439.6931627,0.5842159648669595,0.5842159648669595,team18/sr-hack-2019-dataset/1178
4525,1570048490.4707413,0.5770542141048391,0.5770542141048391,team18/sr-hack-2019-dataset/1178
4555,1570048511.3657968,0.579287776114104,0.579287776114104,team18/sr-hack-2019-dataset/1178
4645,1570048575.3606365,0.5718806178229445,0.5718806178229445,team18/sr-hack-2019-dataset/1178
4745,1570048647.9299238,0.5688354996400015,0.5688354996400015,team18/sr-hack-2019-dataset/1178
4895,1570048759.191447,0.5618330005508124,0.5618330005508124,team18/sr-hack-2019-dataset/1178
4995,1570048829.9437044,0.5548335985903484,0.5548335985903484,team18/sr-hack-2019-dataset/1178
5115,1570048913.993408,0.5525302675516588,0.5525302675516588,team18/sr-hack-2019-dataset/1178
5145,1570048935.5222619,0.5521833263039505,0.5521833263039505,team18/sr-hack-2019-dataset/1178
5155,1570048941.8850045,0.5523495237170866,0.5523495237170866,team18/sr-hack-2019-dataset/1178
