step,walltime,value,smoothed,sessionName
150,1570425379.9695158,1.0070755978813333,1.0070755978813333,team18/sr-hack-2019-50000/2
290,1570425472.7843292,0.9910513763636742,0.9910513763636742,team18/sr-hack-2019-50000/2
340,1570425504.4800606,0.9804414906242582,0.9804414906242582,team18/sr-hack-2019-50000/2
570,1570425650.6793163,0.9349527722779304,0.9349527722779304,team18/sr-hack-2019-50000/2
650,1570425697.4217446,0.9227055397218459,0.9227055397218459,team18/sr-hack-2019-50000/2
1200,1570426045.1369221,0.8749103743106202,0.8749103743106202,team18/sr-hack-2019-50000/2
1210,1570426052.1812336,0.8742790404272799,0.8742790404272799,team18/sr-hack-2019-50000/2
1330,1570426128.3555207,0.8660434951976335,0.8660434951976335,team18/sr-hack-2019-50000/2
1440,1570426198.9234607,0.8577831532019323,0.8577831532019323,team18/sr-hack-2019-50000/2
1785,1570426461.5654683,0.7388686605981795,0.7388686605981795,team18/sr-hack-2019-50000/2
1825,1570426487.6724975,0.7449146773430559,0.7449146773430559,team18/sr-hack-2019-50000/2
1935,1570426560.884793,0.7400718533418831,0.7400718533418831,team18/sr-hack-2019-50000/2
2145,1570426690.7393296,0.7347053975977808,0.7347053975977808,team18/sr-hack-2019-50000/2
2205,1570426729.029016,0.7341813898704358,0.7341813898704358,team18/sr-hack-2019-50000/2
2355,1570426825.3184009,0.7325561342392991,0.7325561342392991,team18/sr-hack-2019-50000/2
2495,1570426917.4180667,0.7323377893448493,0.7323377893448493,team18/sr-hack-2019-50000/2
2565,1570426961.648227,0.7283888731079067,0.7283888731079067,team18/sr-hack-2019-50000/2
2835,1570427135.6664362,0.7212503367081035,0.7212503367081035,team18/sr-hack-2019-50000/2
2950,1570427254.747919,0.5655913978494623,0.5655913978494623,team18/sr-hack-2019-50000/2
3050,1570427321.1268916,0.7025287264122566,0.7025287264122566,team18/sr-hack-2019-50000/2
3070,1570427333.2950463,0.700808760737429,0.700808760737429,team18/sr-hack-2019-50000/2
3140,1570427378.8563738,0.6921450470451422,0.6921450470451422,team18/sr-hack-2019-50000/2
3310,1570427486.1283815,0.6890852909673114,0.6890852909673114,team18/sr-hack-2019-50000/2
3530,1570427626.1813657,0.6810882844414675,0.6810882844414675,team18/sr-hack-2019-50000/2
