step,walltime,value,smoothed,sessionName
220,1570425427.5025089,0.1318023956768638,0.1318023956768638,team18/sr-hack-2019-50000/2
250,1570425446.9597957,0.13011774306433577,0.13011774306433577,team18/sr-hack-2019-50000/2
300,1570425479.9174168,0.1287214109406669,0.1287214109406669,team18/sr-hack-2019-50000/2
430,1570425564.5612123,0.12408742654639629,0.12408742654639629,team18/sr-hack-2019-50000/2
480,1570425597.2174442,0.12219730447886774,0.12219730447886774,team18/sr-hack-2019-50000/2
490,1570425602.6807675,0.12178855455470287,0.12178855455470287,team18/sr-hack-2019-50000/2
680,1570425716.410714,0.11706617730212589,0.11706617730212589,team18/sr-hack-2019-50000/2
860,1570425828.6108782,0.11414612334137715,0.11414612334137715,team18/sr-hack-2019-50000/2
870,1570425835.8116329,0.11391369391079367,0.11391369391079367,team18/sr-hack-2019-50000/2
970,1570425899.0810852,0.11225537477244091,0.11225537477244091,team18/sr-hack-2019-50000/2
1150,1570426013.3408694,0.1096569911064641,0.1096569911064641,team18/sr-hack-2019-50000/2
1170,1570426026.1336517,0.10946067877127896,0.10946067877127896,team18/sr-hack-2019-50000/2
1320,1570426122.6079931,0.10757922972084476,0.10757922972084476,team18/sr-hack-2019-50000/2
1460,1570426209.9738023,0.10565319689731895,0.10565319689731895,team18/sr-hack-2019-50000/2
1535,1570426305.6722903,0.08226437816493203,0.08226437816493203,team18/sr-hack-2019-50000/2
1675,1570426392.7692285,0.08633977596325706,0.08633977596325706,team18/sr-hack-2019-50000/2
1725,1570426424.1785798,0.08605979542344014,0.08605979542344014,team18/sr-hack-2019-50000/2
1795,1570426468.0077806,0.08628149843990329,0.08628149843990329,team18/sr-hack-2019-50000/2
1835,1570426495.003901,0.08706459455692662,0.08706459455692662,team18/sr-hack-2019-50000/2
1855,1570426509.4713118,0.08656719986596931,0.08656719986596931,team18/sr-hack-2019-50000/2
1935,1570426560.884793,0.08582673201920002,0.08582673201920002,team18/sr-hack-2019-50000/2
1965,1570426580.665965,0.08544135267715716,0.08544135267715716,team18/sr-hack-2019-50000/2
2025,1570426616.315213,0.08526910681417893,0.08526910681417893,team18/sr-hack-2019-50000/2
2075,1570426647.1736305,0.08526816104033633,0.08526816104033633,team18/sr-hack-2019-50000/2
2165,1570426703.3146386,0.08525478584254616,0.08525478584254616,team18/sr-hack-2019-50000/2
2315,1570426797.2691922,0.08475595322471065,0.08475595322471065,team18/sr-hack-2019-50000/2
2385,1570426846.338742,0.08518011257607076,0.08518011257607076,team18/sr-hack-2019-50000/2
2505,1570426924.0327902,0.08520584948839732,0.08520584948839732,team18/sr-hack-2019-50000/2
2675,1570427032.223935,0.08449286546010898,0.08449286546010898,team18/sr-hack-2019-50000/2
2825,1570427128.968431,0.08358498181803578,0.08358498181803578,team18/sr-hack-2019-50000/2
3150,1570427384.84227,0.07860092876693608,0.07860092876693608,team18/sr-hack-2019-50000/2
3440,1570427572.6182582,0.0777640330570333,0.0777640330570333,team18/sr-hack-2019-50000/2
3510,1570427614.3436043,0.07779411272936568,0.07779411272936568,team18/sr-hack-2019-50000/2
3580,1570427655.57216,0.07747042033162295,0.07747042033162295,team18/sr-hack-2019-50000/2
3660,1570427704.8097692,0.0774111024451855,0.0774111024451855,team18/sr-hack-2019-50000/2
3670,1570427710.1999507,0.0774003991638288,0.0774003991638288,team18/sr-hack-2019-50000/2
3750,1570427758.520352,0.07695476959194128,0.07695476959194128,team18/sr-hack-2019-50000/2
3830,1570427810.492253,0.07662904631395553,0.07662904631395553,team18/sr-hack-2019-50000/2
3980,1570427907.8212411,0.0772370547270385,0.0772370547270385,team18/sr-hack-2019-50000/2
4010,1570427928.2432344,0.07713854835191783,0.07713854835191783,team18/sr-hack-2019-50000/2
4220,1570428065.9097378,0.07679755699795224,0.07679755699795224,team18/sr-hack-2019-50000/2
4290,1570428109.6584735,0.0767111495609031,0.0767111495609031,team18/sr-hack-2019-50000/2
4340,1570428143.126233,0.07657228850888916,0.07657228850888916,team18/sr-hack-2019-50000/2
4445,1570428257.7054906,0.08635332966136457,0.08635332966136457,team18/sr-hack-2019-50000/2
4505,1570428297.6566691,0.07655477226025002,0.07655477226025002,team18/sr-hack-2019-50000/2
4745,1570428446.8126538,0.07351309313324275,0.07351309313324275,team18/sr-hack-2019-50000/2
4785,1570428472.83207,0.07331811367549174,0.07331811367549174,team18/sr-hack-2019-50000/2
4845,1570428513.8357089,0.0727674185516702,0.0727674185516702,team18/sr-hack-2019-50000/2
5045,1570428635.3003945,0.07331535352076396,0.07331535352076396,team18/sr-hack-2019-50000/2
5065,1570428648.8881676,0.07322105845880693,0.07322105845880693,team18/sr-hack-2019-50000/2
5085,1570428660.6577315,0.07331605359465378,0.07331605359465378,team18/sr-hack-2019-50000/2
5095,1570428666.9490924,0.07339117303545056,0.07339117303545056,team18/sr-hack-2019-50000/2
5155,1570428704.4006603,0.0732696066413294,0.0732696066413294,team18/sr-hack-2019-50000/2
5295,1570428792.806335,0.07308118784933755,0.07308118784933755,team18/sr-hack-2019-50000/2
5625,1570429000.0728858,0.07242479555029203,0.07242479555029203,team18/sr-hack-2019-50000/2
5910,1570429225.8034806,0.06981495569867943,0.06981495569867943,team18/sr-hack-2019-50000/2
5980,1570429272.2203083,0.07101077889023406,0.07101077889023406,team18/sr-hack-2019-50000/2
6070,1570429328.9796834,0.07102546823537806,0.07102546823537806,team18/sr-hack-2019-50000/2
6080,1570429334.336787,0.07007188274040962,0.07007188274040962,team18/sr-hack-2019-50000/2
6110,1570429352.7083476,0.06897042561920746,0.06897042561920746,team18/sr-hack-2019-50000/2
6210,1570429413.2691793,0.06808653206750427,0.06808653206750427,team18/sr-hack-2019-50000/2
6320,1570429484.749548,0.06720273246484178,0.06720273246484178,team18/sr-hack-2019-50000/2
6410,1570429540.9136286,0.06772488482868866,0.06772488482868866,team18/sr-hack-2019-50000/2
6420,1570429546.2171865,0.06747901060297609,0.06747901060297609,team18/sr-hack-2019-50000/2
6520,1570429607.3905246,0.06892342065214573,0.06892342065214573,team18/sr-hack-2019-50000/2
6540,1570429620.6287122,0.06858901573666516,0.06858901573666516,team18/sr-hack-2019-50000/2
6550,1570429625.868869,0.06856556306355588,0.06856556306355588,team18/sr-hack-2019-50000/2
6660,1570429693.9321747,0.06858312513253607,0.06858312513253607,team18/sr-hack-2019-50000/2
6770,1570429763.848371,0.06867937122115092,0.06867937122115092,team18/sr-hack-2019-50000/2
6780,1570429770.9172757,0.06863567006647363,0.06863567006647363,team18/sr-hack-2019-50000/2
6790,1570429777.9799585,0.06869744100788495,0.06869744100788495,team18/sr-hack-2019-50000/2
7020,1570429922.9462066,0.0681132026696794,0.0681132026696794,team18/sr-hack-2019-50000/2
7030,1570429929.073337,0.06815078298521791,0.06815078298521791,team18/sr-hack-2019-50000/2
7395,1570430204.5712576,0.0688578891192594,0.0688578891192594,team18/sr-hack-2019-50000/2
7535,1570430294.7822025,0.06872889722131692,0.06872889722131692,team18/sr-hack-2019-50000/2
7635,1570430358.1084936,0.06722463550639438,0.06722463550639438,team18/sr-hack-2019-50000/2
7665,1570430378.1874568,0.0680989607198087,0.0680989607198087,team18/sr-hack-2019-50000/2
7695,1570430396.159708,0.06810763376778967,0.06810763376778967,team18/sr-hack-2019-50000/2
7715,1570430408.8163126,0.06763192554302855,0.06763192554302855,team18/sr-hack-2019-50000/2
7775,1570430447.426974,0.06630804507367533,0.06630804507367533,team18/sr-hack-2019-50000/2
7865,1570430507.6104248,0.06675143629436645,0.06675143629436645,team18/sr-hack-2019-50000/2
7875,1570430513.007411,0.0665914321057413,0.0665914321057413,team18/sr-hack-2019-50000/2
7975,1570430570.5107267,0.06527080486228912,0.06527080486228912,team18/sr-hack-2019-50000/2
8015,1570430595.907642,0.06553460202056706,0.06553460202056706,team18/sr-hack-2019-50000/2
8065,1570430626.977471,0.06544080230881727,0.06544080230881727,team18/sr-hack-2019-50000/2
8135,1570430668.1329155,0.06482434883044483,0.06482434883044483,team18/sr-hack-2019-50000/2
8195,1570430703.2791424,0.06427967748761919,0.06427967748761919,team18/sr-hack-2019-50000/2
8515,1570430914.7439091,0.06518663992156772,0.06518663992156772,team18/sr-hack-2019-50000/2
8675,1570431019.0609355,0.06470767597809017,0.06470767597809017,team18/sr-hack-2019-50000/2
8795,1570431099.224633,0.06412864721579642,0.06412864721579642,team18/sr-hack-2019-50000/2
8880,1570431199.9496658,0.05689314203189435,0.05689314203189435,team18/sr-hack-2019-50000/2
8980,1570431263.7557402,0.05792312060541028,0.05792312060541028,team18/sr-hack-2019-50000/2
9050,1570431310.1602628,0.05813434209825131,0.05813434209825131,team18/sr-hack-2019-50000/2
9350,1570431508.9763288,0.059468324262333574,0.059468324262333574,team18/sr-hack-2019-50000/2
9440,1570431563.8994775,0.05910475826269855,0.05910475826269855,team18/sr-hack-2019-50000/2
9630,1570431682.0938601,0.05902646364558265,0.05902646364558265,team18/sr-hack-2019-50000/2
9750,1570431757.9958298,0.058178934344355726,0.058178934344355726,team18/sr-hack-2019-50000/2
9790,1570431782.0135045,0.05804838858470579,0.05804838858470579,team18/sr-hack-2019-50000/2
9890,1570431846.5439837,0.058417804609068744,0.058417804609068744,team18/sr-hack-2019-50000/2
9960,1570431890.6659584,0.0582151772303106,0.0582151772303106,team18/sr-hack-2019-50000/2
10130,1570431998.665055,0.05761987921551906,0.05761987921551906,team18/sr-hack-2019-50000/2
10260,1570432080.7230005,0.05708304282875138,0.05708304282875138,team18/sr-hack-2019-50000/2
10290,1570432099.987521,0.057039986097987744,0.057039986097987744,team18/sr-hack-2019-50000/2
10310,1570432111.373467,0.05705233680002483,0.05705233680002483,team18/sr-hack-2019-50000/2
